Id,Weight_change
1503960366,0.0
1927972279,0.0
2873212765,0.5999984741209943
4319703577,-0.09999847412110796
4558609924,-0.599998474121108
5577150313,0.0
6962181067,-0.5999984741211009
8877689391,-1.8000030517577983
